"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD"
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-02-27",,,"0.39",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-01","    2","1.13",,,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-02",,,"0.08",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-03",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-04",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-05",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-06",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-07",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-08",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-09",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-10",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-11",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-12",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-13",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-14",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-15",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-16",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-17",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-18",,,"0.29",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-19",,,"0.18",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-20",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-21",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-22",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-23",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-24",,,"0.11",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-25",,,"1.09",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-26",,,"0.02",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-27",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-28",,,"0.33",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-29",,,"0.43",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-30",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-03-31",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-01",,,"0.97",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-02",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-03",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-04",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-05",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-07",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-08",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-09",,,"0.56",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-10",,,"0.02",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-11",,,"0.28",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-12",,,"0.17",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-13",,,"0.05",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-14",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-15",,,"0.43",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-16",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-17",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-18",,,"0.03",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-19",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-20",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-21",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-22",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-23",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-24",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-25",,,"1.01",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-26",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-27",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-28",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-29",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-04-30",,,"0.14",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-01",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-02",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-03",,,"0.03",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-04",,,"0.03",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-05",,,"0.27",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-06",,,"0.08",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-07",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-08",,,"0.12",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-09",,,"0.01",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-10",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-11",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-12",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-13",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-14",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-15",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-16",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-17",,,"0.00",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-18",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-19",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-20",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-21",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-22",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-23",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-24",,,"0.07",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-25",,,"0.31",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-26",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-27",,,"0.14",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-28",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-29",,,"1.60",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-30",,,"0.21",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-05-31",,,"0.01",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-01",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-02",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-03",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-04",,,"0.02",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-05",,,"0.03",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-06",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-07",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-08",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-09",,,"1.43",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-10",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-11",,,"2.79",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-12",,,"0.05",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-13",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-14",,,"0.07",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-15",,,"1.50",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-16",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-17",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-18",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-19",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-20",,,"0.20",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-21",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-22",,,"1.26",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-23",,,"0.58",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-24",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-25",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-26",,,"0.10",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-27",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-28",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-29",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-06-30",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-01",,,"0.14",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-02",,,"2.26",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-03",,,"0.01",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-04",,,"0.06",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-05",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-06",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-07",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-08",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-09",,,"0.66",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-10",,,"0.39",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-11",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-12",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-13",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-14",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-15",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-16",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-17",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-18",,,"0.04",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-19",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-20",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-21",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-22",,,"0.02",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-23",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-24",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-25",,,"0.14",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-26",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-27",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-28",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-29",,,"0.31",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-30",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-07-31",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-01",,,"0.07",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-02",,,"0.71",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-03",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-04",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-06",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-07",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-08",,,"0.03",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-09",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-10",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-11",,,"0.41",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-12",,,"0.06",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-13",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-14",,,"0.08",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-15",,,"2.32",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-16",,,"0.01",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-17",,,"3.19",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-18",,,"0.08",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-19",,,"0.07",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-20",,,"3.76",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-21",,,"0.03",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-22",,,"0.01",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-23",,,"0.02",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-24",,,"0.17",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-25",,,"0.01",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-26",,,"0.41",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-27",,,"0.44",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-28",,,"1.46",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-29",,,"0.01",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-30",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-08-31",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-01",,,"2.12",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-02",,,"1.51",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-03",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-04",,,"0.00",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-05",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-06",,,"0.08",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-07",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-08",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-09",,,"0.16",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-10",,,"0.00",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-11",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-12",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-13",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-14",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-15",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-16",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-17",,,"1.48",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-18",,,"0.03",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-19",,,"0.01",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-20",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-21",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-22",,,"0.01",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-23",,,"3.31",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-24",,,"0.51",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-25",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-26",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-27",,,"0.00",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-28",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-29",,,"0.02",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-09-30",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-01",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-02",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-03",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-04",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-05",,,"0.14",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-06",,,"0.01",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-07",,,"0.01",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-08",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-09",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-10",,,"0.00",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-11",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-12",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-13",,,"0.02",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-14",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-15",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-16",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-17",,,"0.56",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-18",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-19",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-20",,,"0.01",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-21",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-22",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-23",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-24",,,"0.01",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-25",,,"0.00",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-26",,,"2.84",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-27",,,"0.01",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-28",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-29",,,"0.24",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-30",,,"2.01",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-10-31",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-01",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-02",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-03",,,"0.20",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-04",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-05",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-06",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-07",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-08",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-09",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-10",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-11",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-12",,,"1.18",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-13",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-14",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-15",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-16",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-17",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-18",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-19",,,"0.07",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-20",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-21",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-22",,,"0.12",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-23",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-24",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-25",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-26",,,"0.05",,,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-27",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-28",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-29",,,"0.00","0.0",,,,,
"US1DCDC0014","WASHINGTON 5.1 NW, DC US","2021-11-30",,,"0.00","0.0",,,,,
